,weight,gain,cover,total_gain,total_cover
feature_1757,1.0,3.3343467712402344,34.818763732910156,3.3343467712402344,34.818763732910156
feature_1758,3.0,2.3425815105438232,50.10745620727539,7.027744293212891,150.32237243652344
feature_1760,2.0,5.2605085372924805,115.67732238769531,10.521017074584961,231.35464477539062
feature_1763,4.0,6.04059362411499,343.264404296875,24.16237449645996,1373.0576171875
feature_1764,1.0,6.401241302490234,449.2127990722656,6.401241302490234,449.2127990722656
feature_1766,1.0,5.9057416915893555,18.539670944213867,5.9057416915893555,18.539670944213867
feature_1767,1.0,3.705465316772461,58.908084869384766,3.705465316772461,58.908084869384766
feature_1769,2.0,2.09006929397583,25.94725799560547,4.18013858795166,51.89451599121094
feature_1770,1.0,12.251720428466797,124.21786499023438,12.251720428466797,124.21786499023438
feature_1771,2.0,3.653535842895508,259.92333984375,7.307071685791016,519.8466796875
feature_1774,1.0,5.618010520935059,88.90801239013672,5.618010520935059,88.90801239013672
feature_1776,1.0,1.8854103088378906,11.663604736328125,1.8854103088378906,11.663604736328125
feature_1777,2.0,5.842621803283691,179.1588897705078,11.685243606567383,358.3177795410156
feature_1778,1.0,3.4625084400177,612.2696533203125,3.4625084400177,612.2696533203125
feature_1779,1.0,7.468400955200195,205.67959594726562,7.468400955200195,205.67959594726562
feature_1780,2.0,2.3232274055480957,24.937631607055664,4.646454811096191,49.87526321411133
feature_1781,1.0,2.3681530952453613,177.0123748779297,2.3681530952453613,177.0123748779297
feature_1783,2.0,10.365160942077637,50.55841827392578,20.730321884155273,101.11683654785156
feature_1785,2.0,1.1903220415115356,59.88270568847656,2.3806440830230713,119.76541137695312
feature_1786,1.0,5.463383674621582,67.09750366210938,5.463383674621582,67.09750366210938
feature_1787,1.0,3.1887481212615967,165.54196166992188,3.1887481212615967,165.54196166992188
feature_1788,1.0,3.1655168533325195,232.40570068359375,3.1655168533325195,232.40570068359375
feature_1789,1.0,2.6750264167785645,6.347288608551025,2.6750264167785645,6.347288608551025
feature_1790,6.0,24.41203498840332,411.7249450683594,146.4722137451172,2470.349609375
feature_1791,1.0,3.9254138469696045,232.6751251220703,3.9254138469696045,232.6751251220703
feature_1797,1.0,0.6169378757476807,18.347875595092773,0.6169378757476807,18.347875595092773
feature_1799,1.0,2.889651298522949,57.7377815246582,2.889651298522949,57.7377815246582
feature_1803,2.0,3.117645740509033,58.594329833984375,6.235291481018066,117.18865966796875
feature_1805,1.0,5.72149658203125,27.573759078979492,5.72149658203125,27.573759078979492
feature_1807,1.0,3.5982019901275635,91.42691040039062,3.5982019901275635,91.42691040039062
feature_1808,1.0,5.497511863708496,74.30828857421875,5.497511863708496,74.30828857421875
feature_1811,1.0,4.865771293640137,37.856014251708984,4.865771293640137,37.856014251708984
feature_1812,1.0,2.546919345855713,35.871864318847656,2.546919345855713,35.871864318847656
feature_1813,2.0,5.872487545013428,150.40481567382812,11.744975090026855,300.80963134765625
feature_1815,2.0,1.9410195350646973,139.59002685546875,3.8820390701293945,279.1800537109375
feature_1817,1.0,8.172346115112305,20.40580940246582,8.172346115112305,20.40580940246582
feature_1820,1.0,10.791901588439941,17.706087112426758,10.791901588439941,17.706087112426758
feature_1825,1.0,1.0126181840896606,41.33356857299805,1.0126181840896606,41.33356857299805
feature_1828,1.0,1.5732636451721191,18.911670684814453,1.5732636451721191,18.911670684814453
feature_1829,1.0,6.082651138305664,276.2424621582031,6.082651138305664,276.2424621582031
feature_1837,4.0,16.658262252807617,304.64019775390625,66.63304901123047,1218.560791015625
feature_1858,1.0,7.090923309326172,249.71214294433594,7.090923309326172,249.71214294433594
feature_1859,1.0,11.992470741271973,33.26106262207031,11.992470741271973,33.26106262207031
feature_1863,1.0,1.600559949874878,233.37586975097656,1.600559949874878,233.37586975097656
feature_1864,1.0,2.7039055824279785,608.7842407226562,2.7039055824279785,608.7842407226562
feature_1872,1.0,2.5323662757873535,234.5255584716797,2.5323662757873535,234.5255584716797
feature_1873,1.0,2.6462838649749756,260.3098449707031,2.6462838649749756,260.3098449707031
feature_1875,1.0,5.372947692871094,61.57273864746094,5.372947692871094,61.57273864746094
feature_1876,3.0,4.137557506561279,91.4498519897461,12.41267204284668,274.34954833984375
feature_1879,1.0,4.9703240394592285,488.4516296386719,4.9703240394592285,488.4516296386719
feature_1880,1.0,1.5197484493255615,14.385824203491211,1.5197484493255615,14.385824203491211
feature_1882,1.0,5.272766590118408,16.054397583007812,5.272766590118408,16.054397583007812
feature_1888,1.0,4.796382904052734,302.0686340332031,4.796382904052734,302.0686340332031
feature_1890,1.0,1.009994387626648,42.144920349121094,1.009994387626648,42.144920349121094
feature_1897,4.0,4.366292953491211,210.17405700683594,17.465171813964844,840.6962280273438
feature_1898,1.0,42.0992431640625,285.78887939453125,42.0992431640625,285.78887939453125
feature_1900,1.0,3.708280086517334,14.806001663208008,3.708280086517334,14.806001663208008
feature_1905,1.0,0.9989418983459473,11.79113483428955,0.9989418983459473,11.79113483428955
feature_1909,1.0,0.5280297994613647,25.29147720336914,0.5280297994613647,25.29147720336914
feature_1910,1.0,3.3506851196289062,121.56367492675781,3.3506851196289062,121.56367492675781
feature_1917,1.0,7.065441131591797,115.11298370361328,7.065441131591797,115.11298370361328
feature_1918,1.0,3.954676389694214,10.615495681762695,3.954676389694214,10.615495681762695
feature_1920,1.0,2.1381375789642334,25.52505874633789,2.1381375789642334,25.52505874633789
feature_1922,1.0,2.4075992107391357,13.925118446350098,2.4075992107391357,13.925118446350098
feature_1931,2.0,1.2813347578048706,31.24932098388672,2.562669515609741,62.49864196777344
feature_1933,1.0,6.062626838684082,6.802816867828369,6.062626838684082,6.802816867828369
feature_1934,2.0,2.97743558883667,129.91574096679688,5.95487117767334,259.83148193359375
feature_1937,2.0,1.9735634326934814,45.611793518066406,3.947126865386963,91.22358703613281
feature_1938,1.0,5.256261825561523,324.0912780761719,5.256261825561523,324.0912780761719
feature_1943,1.0,3.4996585845947266,221.5087432861328,3.4996585845947266,221.5087432861328
feature_1947,1.0,5.613232612609863,105.37749481201172,5.613232612609863,105.37749481201172
feature_1948,1.0,2.128082036972046,25.70315170288086,2.128082036972046,25.70315170288086
feature_1950,1.0,0.28998327255249023,17.556421279907227,0.28998327255249023,17.556421279907227
feature_1954,3.0,2.251032590866089,67.8488998413086,6.7530975341796875,203.54669189453125
feature_1958,1.0,7.34657096862793,70.91279602050781,7.34657096862793,70.91279602050781
feature_1961,2.0,2.8727760314941406,291.9264831542969,5.745552062988281,583.8529663085938
feature_1966,1.0,6.043372631072998,34.61142349243164,6.043372631072998,34.61142349243164
feature_1970,2.0,5.635540008544922,146.60971069335938,11.271080017089844,293.21942138671875
feature_1980,2.0,2.0730233192443848,65.05187225341797,4.1460466384887695,130.10374450683594
feature_1984,1.0,3.121796131134033,242.99769592285156,3.121796131134033,242.99769592285156
feature_1991,1.0,0.5953195691108704,8.48446273803711,0.5953195691108704,8.48446273803711
feature_1995,1.0,32.512779235839844,40.01077651977539,32.512779235839844,40.01077651977539
feature_1998,2.0,1.9838576316833496,86.35295104980469,3.967715263366699,172.70590209960938
feature_2001,2.0,2.217045783996582,598.4241943359375,4.434091567993164,1196.848388671875
feature_2004,1.0,1.0022625923156738,59.31983184814453,1.0022625923156738,59.31983184814453
feature_2007,2.0,3.0627284049987793,316.07989501953125,6.125456809997559,632.1597900390625
feature_2008,1.0,1.6525382995605469,20.932395935058594,1.6525382995605469,20.932395935058594
feature_2011,2.0,4.464439868927002,190.3124542236328,8.928879737854004,380.6249084472656
feature_2012,3.0,6.313785552978516,255.4608917236328,18.941356658935547,766.3826904296875
feature_2018,1.0,5.248579978942871,36.539608001708984,5.248579978942871,36.539608001708984
feature_2019,6.0,10.82242202758789,302.6509704589844,64.93453216552734,1815.9058837890625
feature_2022,2.0,5.919656753540039,66.36141204833984,11.839313507080078,132.7228240966797
feature_2023,1.0,2.6357007026672363,564.0487670898438,2.6357007026672363,564.0487670898438
feature_2027,1.0,1.8263909816741943,36.48067855834961,1.8263909816741943,36.48067855834961
feature_2029,1.0,0.5166683793067932,8.061869621276855,0.5166683793067932,8.061869621276855
feature_2037,1.0,1.963747501373291,24.156564712524414,1.963747501373291,24.156564712524414
feature_2047,1.0,0.7049541473388672,12.428032875061035,0.7049541473388672,12.428032875061035
feature_2048,1.0,4.574954509735107,27.244064331054688,4.574954509735107,27.244064331054688
feature_2049,1.0,2.470264434814453,24.898311614990234,2.470264434814453,24.898311614990234
feature_2051,2.0,5.221426486968994,247.6346893310547,10.442852973937988,495.2693786621094
feature_2057,1.0,3.640605926513672,40.24373245239258,3.640605926513672,40.24373245239258
feature_2061,1.0,1.7336503267288208,69.7318115234375,1.7336503267288208,69.7318115234375
feature_2062,1.0,2.5783612728118896,656.6263427734375,2.5783612728118896,656.6263427734375
feature_2063,1.0,3.2510170936584473,108.50399017333984,3.2510170936584473,108.50399017333984
feature_2065,1.0,3.6762280464172363,27.256776809692383,3.6762280464172363,27.256776809692383
feature_2066,1.0,4.870934963226318,66.44377136230469,4.870934963226318,66.44377136230469
feature_2067,2.0,10.477886199951172,500.39495849609375,20.955772399902344,1000.7899169921875
feature_2070,1.0,4.986286163330078,17.62422752380371,4.986286163330078,17.62422752380371
feature_2074,1.0,0.049706459045410156,21.825958251953125,0.049706459045410156,21.825958251953125
feature_2076,1.0,8.421757698059082,718.6492919921875,8.421757698059082,718.6492919921875
feature_2079,1.0,2.477252244949341,212.50845336914062,2.477252244949341,212.50845336914062
feature_2081,1.0,2.4353768825531006,96.4242935180664,2.4353768825531006,96.4242935180664
feature_2082,1.0,2.4312219619750977,174.6407928466797,2.4312219619750977,174.6407928466797
feature_2086,1.0,8.884159088134766,17.21348762512207,8.884159088134766,17.21348762512207
feature_2088,1.0,2.667475938796997,254.00914001464844,2.667475938796997,254.00914001464844
feature_2091,3.0,9.708667755126953,296.4095458984375,29.12600326538086,889.2286376953125
feature_2094,2.0,3.1210379600524902,100.31304168701172,6.2420759201049805,200.62608337402344
feature_2095,1.0,25.22589874267578,811.0183715820312,25.22589874267578,811.0183715820312
feature_2098,4.0,4.065555572509766,261.89727783203125,16.262222290039062,1047.589111328125
feature_2099,5.0,6.318108558654785,329.0079345703125,31.59054183959961,1645.0396728515625
feature_2100,1.0,4.890328884124756,325.9730529785156,4.890328884124756,325.9730529785156
feature_2102,1.0,13.130022048950195,199.7298583984375,13.130022048950195,199.7298583984375
feature_2103,1.0,1.9829623699188232,32.906253814697266,1.9829623699188232,32.906253814697266
feature_2105,3.0,22.67960548400879,430.0414123535156,68.038818359375,1290.124267578125
feature_2106,1.0,2.333920478820801,37.06560134887695,2.333920478820801,37.06560134887695
feature_2107,2.0,3.7534217834472656,106.56575775146484,7.506843566894531,213.1315155029297
feature_2110,2.0,4.744645118713379,331.2162170410156,9.489290237426758,662.4324340820312
feature_2113,1.0,2.2751901149749756,31.44145965576172,2.2751901149749756,31.44145965576172
feature_2115,1.0,0.7346527576446533,10.681294441223145,0.7346527576446533,10.681294441223145
feature_2117,1.0,1.849744439125061,26.683927536010742,1.849744439125061,26.683927536010742
feature_2118,1.0,0.5997103452682495,19.80709457397461,0.5997103452682495,19.80709457397461
feature_2124,3.0,7.03849983215332,295.2597351074219,21.11549949645996,885.7792358398438
feature_2128,2.0,3.320805788040161,74.24901580810547,6.641611576080322,148.49803161621094
feature_2133,2.0,15.331388473510742,88.08731079101562,30.662776947021484,176.17462158203125
feature_2140,1.0,4.288822174072266,27.805017471313477,4.288822174072266,27.805017471313477
feature_2141,1.0,0.6528210639953613,7.436241149902344,0.6528210639953613,7.436241149902344
feature_2145,1.0,4.467483997344971,204.3818359375,4.467483997344971,204.3818359375
feature_2146,1.0,5.7613420486450195,47.20233917236328,5.7613420486450195,47.20233917236328
feature_2148,1.0,3.9726693630218506,38.76241683959961,3.9726693630218506,38.76241683959961
feature_2150,1.0,5.565262794494629,226.44363403320312,5.565262794494629,226.44363403320312
feature_2151,1.0,3.008413791656494,46.36856460571289,3.008413791656494,46.36856460571289
feature_2153,1.0,2.0141687393188477,32.801082611083984,2.0141687393188477,32.801082611083984
feature_2154,3.0,2.6844546794891357,218.94761657714844,8.053363800048828,656.8428344726562
feature_2155,1.0,1.4730472564697266,16.525230407714844,1.4730472564697266,16.525230407714844
feature_2157,1.0,3.3650732040405273,6.467604160308838,3.3650732040405273,6.467604160308838
feature_2158,2.0,1.577226996421814,29.67513084411621,3.154453992843628,59.35026168823242
feature_2162,1.0,5.340948104858398,63.041656494140625,5.340948104858398,63.041656494140625
feature_2168,1.0,6.956468105316162,280.6125793457031,6.956468105316162,280.6125793457031
feature_2171,1.0,9.130693435668945,312.20526123046875,9.130693435668945,312.20526123046875
feature_2172,1.0,0.33318495750427246,6.082769870758057,0.33318495750427246,6.082769870758057
feature_2177,1.0,0.06304454803466797,26.711227416992188,0.06304454803466797,26.711227416992188
feature_2185,1.0,7.76996374130249,135.09564208984375,7.76996374130249,135.09564208984375
feature_2186,6.0,3.1040165424346924,241.0835723876953,18.624099731445312,1446.50146484375
feature_2191,2.0,3.82913875579834,726.38525390625,7.65827751159668,1452.7705078125
feature_2192,1.0,3.950021743774414,20.02529525756836,3.950021743774414,20.02529525756836
feature_2194,1.0,16.149070739746094,237.3446807861328,16.149070739746094,237.3446807861328
feature_2195,2.0,4.056110382080078,92.41787719726562,8.112220764160156,184.83575439453125
feature_2197,1.0,8.687170028686523,238.5446319580078,8.687170028686523,238.5446319580078
feature_2201,1.0,1.902299404144287,231.1553192138672,1.902299404144287,231.1553192138672
feature_2204,1.0,2.00954008102417,24.908721923828125,2.00954008102417,24.908721923828125
feature_2205,1.0,5.117175579071045,30.708711624145508,5.117175579071045,30.708711624145508
feature_2206,1.0,3.3748068809509277,298.71746826171875,3.3748068809509277,298.71746826171875
feature_2208,1.0,0.913745641708374,31.251888275146484,0.913745641708374,31.251888275146484
feature_2209,1.0,0.12215757369995117,20.94361114501953,0.12215757369995117,20.94361114501953
feature_2211,1.0,0.34131646156311035,12.416167259216309,0.34131646156311035,12.416167259216309
feature_2215,1.0,7.934081554412842,36.191993713378906,7.934081554412842,36.191993713378906
feature_2217,2.0,0.7820748090744019,44.35597229003906,1.5641496181488037,88.71194458007812
feature_2221,1.0,1.0647377967834473,23.449148178100586,1.0647377967834473,23.449148178100586
feature_2224,1.0,2.1567938327789307,49.48222732543945,2.1567938327789307,49.48222732543945
feature_2226,1.0,2.351654052734375,153.786376953125,2.351654052734375,153.786376953125
feature_2231,1.0,5.767453193664551,254.17527770996094,5.767453193664551,254.17527770996094
feature_2232,2.0,5.986507415771484,42.97586441040039,11.973014831542969,85.95172882080078
feature_2233,1.0,2.8668875694274902,94.42469787597656,2.8668875694274902,94.42469787597656
feature_2234,1.0,5.8913726806640625,433.8805236816406,5.8913726806640625,433.8805236816406
feature_2235,1.0,3.1355249881744385,482.89324951171875,3.1355249881744385,482.89324951171875
feature_2238,3.0,9.543448448181152,146.5913848876953,28.630346298217773,439.774169921875
feature_2241,1.0,5.45255184173584,20.504304885864258,5.45255184173584,20.504304885864258
feature_2244,1.0,2.3846945762634277,38.94807052612305,2.3846945762634277,38.94807052612305
feature_2246,1.0,7.021386623382568,62.782798767089844,7.021386623382568,62.782798767089844
feature_2254,1.0,3.823911190032959,119.06798553466797,3.823911190032959,119.06798553466797
feature_2261,1.0,1.6171042919158936,18.60746955871582,1.6171042919158936,18.60746955871582
feature_2263,1.0,3.6221818923950195,6.586802959442139,3.6221818923950195,6.586802959442139
feature_2266,4.0,3.4604780673980713,204.8385772705078,13.841912269592285,819.3543090820312
feature_2270,1.0,2.322754383087158,549.5140991210938,2.322754383087158,549.5140991210938
feature_2272,1.0,21.285629272460938,227.7631378173828,21.285629272460938,227.7631378173828
feature_2278,3.0,2.4563562870025635,87.17406463623047,7.3690690994262695,261.5221862792969
feature_2281,1.0,2.4462742805480957,41.458274841308594,2.4462742805480957,41.458274841308594
feature_2282,1.0,1.424401044845581,22.921112060546875,1.424401044845581,22.921112060546875
feature_2289,1.0,4.80185604095459,7.998244762420654,4.80185604095459,7.998244762420654
feature_2294,1.0,18.482851028442383,102.6514892578125,18.482851028442383,102.6514892578125
feature_2296,1.0,3.064352512359619,14.171178817749023,3.064352512359619,14.171178817749023
feature_2298,2.0,10.795387268066406,79.84185028076172,21.590774536132812,159.68370056152344
feature_2299,1.0,2.6449694633483887,51.45742416381836,2.6449694633483887,51.45742416381836
feature_2300,1.0,5.269000053405762,81.67642974853516,5.269000053405762,81.67642974853516
feature_2301,1.0,0.8966913223266602,13.722551345825195,0.8966913223266602,13.722551345825195
feature_2302,1.0,8.149989128112793,9.276843070983887,8.149989128112793,9.276843070983887
feature_2311,1.0,6.151253700256348,14.7885160446167,6.151253700256348,14.7885160446167
feature_2313,2.0,1.243427038192749,18.6737117767334,2.486854076385498,37.3474235534668
feature_2320,2.0,5.735437393188477,46.61029052734375,11.470874786376953,93.2205810546875
feature_2336,1.0,10.208015441894531,44.180606842041016,10.208015441894531,44.180606842041016
feature_2339,2.0,10.528594970703125,299.5879211425781,21.05718994140625,599.1758422851562
feature_2343,1.0,4.827027797698975,196.3363800048828,4.827027797698975,196.3363800048828
feature_2346,1.0,0.21364116668701172,18.54733657836914,0.21364116668701172,18.54733657836914
feature_2349,1.0,3.401895523071289,27.42425537109375,3.401895523071289,27.42425537109375
feature_2353,1.0,13.200210571289062,307.2633361816406,13.200210571289062,307.2633361816406
feature_2354,1.0,2.3119027614593506,10.887677192687988,2.3119027614593506,10.887677192687988
feature_2355,1.0,1.456802487373352,33.32699203491211,1.456802487373352,33.32699203491211
feature_2359,1.0,3.643186569213867,37.37431335449219,3.643186569213867,37.37431335449219
feature_2360,1.0,2.8388619422912598,54.98687744140625,2.8388619422912598,54.98687744140625
feature_2362,1.0,4.940202236175537,70.2213134765625,4.940202236175537,70.2213134765625
feature_2381,1.0,1.1477138996124268,28.772476196289062,1.1477138996124268,28.772476196289062
feature_2387,1.0,2.497777223587036,41.60246658325195,2.497777223587036,41.60246658325195
feature_2394,1.0,4.761691093444824,105.11295318603516,4.761691093444824,105.11295318603516
feature_2395,1.0,2.3110456466674805,504.5733337402344,2.3110456466674805,504.5733337402344
feature_2398,1.0,5.172344207763672,21.836973190307617,5.172344207763672,21.836973190307617
feature_2406,3.0,3.3915624618530273,130.37852478027344,10.174687385559082,391.13555908203125
feature_2410,1.0,2.187570333480835,191.79454040527344,2.187570333480835,191.79454040527344
feature_2412,1.0,1.6514827013015747,19.231433868408203,1.6514827013015747,19.231433868408203
feature_2413,1.0,1.7128500938415527,172.0857696533203,1.7128500938415527,172.0857696533203
feature_2415,1.0,2.348334312438965,504.8468933105469,2.348334312438965,504.8468933105469
feature_2416,1.0,3.067607879638672,26.357994079589844,3.067607879638672,26.357994079589844
feature_2419,1.0,3.0871453285217285,6.094017028808594,3.0871453285217285,6.094017028808594
feature_2420,2.0,4.530608177185059,83.52711486816406,9.061216354370117,167.05422973632812
feature_2429,1.0,6.981381416320801,154.55587768554688,6.981381416320801,154.55587768554688
feature_2433,2.0,2.8203980922698975,82.21003723144531,5.640796184539795,164.42007446289062
feature_2434,1.0,2.1265110969543457,57.018218994140625,2.1265110969543457,57.018218994140625
feature_2442,1.0,6.029439926147461,17.56307601928711,6.029439926147461,17.56307601928711
feature_2450,2.0,6.022893905639648,27.393352508544922,12.045787811279297,54.786705017089844
feature_2458,1.0,3.0958828926086426,29.49341583251953,3.0958828926086426,29.49341583251953
feature_2459,1.0,5.488369464874268,195.80862426757812,5.488369464874268,195.80862426757812
feature_2460,1.0,1.9840259552001953,8.184568405151367,1.9840259552001953,8.184568405151367
feature_2461,1.0,1.4612736701965332,205.0122833251953,1.4612736701965332,205.0122833251953
feature_2471,1.0,0.9617733955383301,6.619990825653076,0.9617733955383301,6.619990825653076
feature_2474,1.0,6.137063980102539,789.9710083007812,6.137063980102539,789.9710083007812
feature_2485,1.0,0.9860248565673828,18.768917083740234,0.9860248565673828,18.768917083740234
feature_2495,2.0,4.84910249710083,102.38079833984375,9.69820499420166,204.7615966796875
feature_2497,1.0,2.6828157901763916,603.298828125,2.6828157901763916,603.298828125
feature_2498,2.0,4.043148517608643,275.4297790527344,8.086297035217285,550.8595581054688
feature_2501,1.0,3.2043707370758057,260.00799560546875,3.2043707370758057,260.00799560546875
feature_2502,1.0,2.511038303375244,240.0618133544922,2.511038303375244,240.0618133544922
feature_2505,2.0,1.5956275463104248,28.131061553955078,3.1912550926208496,56.262123107910156
feature_2506,1.0,7.41995906829834,53.68399429321289,7.41995906829834,53.68399429321289
feature_2515,1.0,1.0433526039123535,9.411285400390625,1.0433526039123535,9.411285400390625
feature_2529,1.0,4.197764873504639,45.564414978027344,4.197764873504639,45.564414978027344
feature_2533,1.0,8.330960273742676,77.20401000976562,8.330960273742676,77.20401000976562
feature_2537,1.0,1.7323112487792969,34.94041061401367,1.7323112487792969,34.94041061401367
feature_2538,1.0,0.8936659693717957,54.06008529663086,0.8936659693717957,54.06008529663086
feature_2546,1.0,1.4666544198989868,172.25949096679688,1.4666544198989868,172.25949096679688
feature_2555,3.0,9.407779693603516,260.3191223144531,28.223339080810547,780.9573364257812
feature_2558,1.0,3.6326029300689697,9.751233100891113,3.6326029300689697,9.751233100891113
feature_2560,1.0,3.6540980339050293,194.82591247558594,3.6540980339050293,194.82591247558594
feature_2561,1.0,4.0882039070129395,626.4647827148438,4.0882039070129395,626.4647827148438
feature_2562,1.0,3.898200035095215,80.30543518066406,3.898200035095215,80.30543518066406
feature_2563,1.0,3.389620304107666,40.50330352783203,3.389620304107666,40.50330352783203
feature_2564,5.0,3.6892879009246826,414.2071228027344,18.446439743041992,2071.03564453125
feature_2565,1.0,3.199038028717041,145.57542419433594,3.199038028717041,145.57542419433594
feature_2566,2.0,2.3057780265808105,269.21685791015625,4.611556053161621,538.4337158203125
feature_2567,1.0,3.9524612426757812,695.2423095703125,3.9524612426757812,695.2423095703125
feature_2568,1.0,0.7738858461380005,10.794899940490723,0.7738858461380005,10.794899940490723
feature_2571,6.0,25.806900024414062,400.5871887207031,154.84140014648438,2403.523193359375
feature_2573,3.0,1.8177642822265625,196.9512939453125,5.4532928466796875,590.8538818359375
feature_2575,1.0,0.7711916565895081,17.5482177734375,0.7711916565895081,17.5482177734375
feature_2579,2.0,2.902069091796875,60.37028121948242,5.80413818359375,120.74056243896484
feature_2580,1.0,9.489843368530273,324.29412841796875,9.489843368530273,324.29412841796875
feature_2582,1.0,1.2083779573440552,41.23192596435547,1.2083779573440552,41.23192596435547
feature_2583,1.0,1.1159234046936035,14.122786521911621,1.1159234046936035,14.122786521911621
feature_2585,2.0,1.1724640130996704,9.00240421295166,2.344928026199341,18.00480842590332
feature_2586,1.0,5.672608375549316,104.52191162109375,5.672608375549316,104.52191162109375
feature_2587,2.0,2.439265727996826,140.18284606933594,4.878531455993652,280.3656921386719
feature_2588,2.0,5.429226875305176,152.14505004882812,10.858453750610352,304.29010009765625
feature_2590,2.0,0.9989384412765503,35.15214538574219,1.9978768825531006,70.30429077148438
feature_2592,3.0,5.280790328979492,457.4426574707031,15.842370986938477,1372.3280029296875
feature_2593,1.0,3.4052581787109375,291.6886901855469,3.4052581787109375,291.6886901855469
feature_2594,1.0,4.760650634765625,53.37651062011719,4.760650634765625,53.37651062011719
feature_2595,2.0,4.417972564697266,111.12937927246094,8.835945129394531,222.25875854492188
feature_2596,2.0,1.3503291606903076,40.63123321533203,2.7006583213806152,81.26246643066406
feature_2600,2.0,0.6853408813476562,7.723444938659668,1.3706817626953125,15.446889877319336
feature_2601,1.0,1.0929547548294067,15.89627456665039,1.0929547548294067,15.89627456665039
feature_2603,2.0,1.2870286703109741,23.21283721923828,2.5740573406219482,46.42567443847656
feature_2604,1.0,7.465421199798584,118.06151580810547,7.465421199798584,118.06151580810547
feature_2605,1.0,5.768875598907471,8.67151165008545,5.768875598907471,8.67151165008545
feature_2606,1.0,3.9716439247131348,50.65804672241211,3.9716439247131348,50.65804672241211
feature_2608,1.0,10.790671348571777,43.1324462890625,10.790671348571777,43.1324462890625
feature_2610,1.0,5.2457499504089355,102.08573913574219,5.2457499504089355,102.08573913574219
feature_2613,2.0,5.228975772857666,18.698394775390625,10.457951545715332,37.39678955078125
feature_2614,1.0,6.951818943023682,68.65845489501953,6.951818943023682,68.65845489501953
feature_2615,1.0,4.7529296875,331.7395935058594,4.7529296875,331.7395935058594
feature_2616,1.0,0.5751585960388184,17.52540397644043,0.5751585960388184,17.52540397644043
feature_2621,1.0,1.304329514503479,28.37013053894043,1.304329514503479,28.37013053894043
feature_2622,2.0,95.67292022705078,294.9753723144531,191.34584045410156,589.9507446289062
feature_2623,1.0,16.893224716186523,202.92123413085938,16.893224716186523,202.92123413085938
feature_2626,1.0,1.7668863534927368,183.68519592285156,1.7668863534927368,183.68519592285156
feature_2627,1.0,3.6349635124206543,178.60971069335938,3.6349635124206543,178.60971069335938
feature_2628,1.0,2.5823662281036377,210.32821655273438,2.5823662281036377,210.32821655273438
feature_2634,3.0,7.063808441162109,260.3354797363281,21.191425323486328,781.0064697265625
feature_2637,1.0,0.942156970500946,57.581302642822266,0.942156970500946,57.581302642822266
feature_2641,1.0,2.0279996395111084,29.69348907470703,2.0279996395111084,29.69348907470703
feature_2642,3.0,2.2422468662261963,40.29222869873047,6.726740837097168,120.8766860961914
feature_2643,2.0,2.979780912399292,40.66559982299805,5.959561824798584,81.3311996459961
feature_2644,6.0,5.164057731628418,117.91018676757812,30.984346389770508,707.4611206054688
feature_2645,4.0,2.5678699016571045,39.45753860473633,10.271479606628418,157.8301544189453
feature_2647,1.0,4.044063568115234,45.80009078979492,4.044063568115234,45.80009078979492
feature_2651,1.0,8.241534233093262,22.540979385375977,8.241534233093262,22.540979385375977
feature_2652,2.0,3.520812511444092,116.4336929321289,7.041625022888184,232.8673858642578
feature_2653,2.0,2.438204288482666,227.9861297607422,4.876408576965332,455.9722595214844
feature_2654,1.0,2.768409252166748,222.5119171142578,2.768409252166748,222.5119171142578
feature_2656,1.0,7.978375434875488,59.741180419921875,7.978375434875488,59.741180419921875
feature_2657,1.0,5.428032875061035,160.10836791992188,5.428032875061035,160.10836791992188
feature_2660,4.0,3.28163743019104,274.64752197265625,13.12654972076416,1098.590087890625
feature_2661,3.0,7.5407891273498535,220.95655822753906,22.62236785888672,662.8696899414062
feature_2662,1.0,6.754828453063965,114.38782501220703,6.754828453063965,114.38782501220703
feature_2666,1.0,4.915774345397949,43.0255126953125,4.915774345397949,43.0255126953125
feature_2669,1.0,0.009102821350097656,17.500314712524414,0.009102821350097656,17.500314712524414
feature_2670,2.0,2.8932957649230957,122.26172637939453,5.786591529846191,244.52345275878906
feature_2671,2.0,2.4789557456970215,43.003299713134766,4.957911491394043,86.00659942626953
feature_2673,1.0,7.924562931060791,316.68243408203125,7.924562931060791,316.68243408203125
feature_2679,3.0,4.984550476074219,148.7401580810547,14.953651428222656,446.2204895019531
feature_2681,2.0,8.57645034790039,76.98684692382812,17.15290069580078,153.97369384765625
feature_2682,1.0,3.0315632820129395,64.03433990478516,3.0315632820129395,64.03433990478516
feature_2683,1.0,3.345139503479004,63.7947998046875,3.345139503479004,63.7947998046875
feature_2684,2.0,2.404496908187866,32.52522277832031,4.808993816375732,65.05044555664062
feature_2687,1.0,4.939138412475586,49.57600021362305,4.939138412475586,49.57600021362305
feature_2688,2.0,3.8178656101226807,301.89697265625,7.635731220245361,603.7939453125
feature_2689,1.0,2.586355209350586,52.62216567993164,2.586355209350586,52.62216567993164
feature_2690,4.0,5.577768325805664,185.57740783691406,22.311073303222656,742.3096313476562
feature_2691,1.0,6.193037033081055,13.741419792175293,6.193037033081055,13.741419792175293
feature_2692,1.0,1.1022495031356812,170.3074493408203,1.1022495031356812,170.3074493408203
